n_categories,mean_dominant_share,median_dominant_share,min_dominant_share,mean_dominant_purity,median_dominant_purity,mean_balanced_score,mean_non_noise_share,total_noise_rate,n_clusters,max_cluster_share,n_dominant_cluster_ties,order_id,order_string,combination_key,api_prompt_tokens,degenerate,dominant_share_rank_all,dominant_share_rank_screened,balanced_rank_screened
10,0.29213076800451265,0.20416666666666666,0.08,0.22782073270420727,0.23055555555555557,0.22001682640409578,0.9037699358667795,0.10629067245119306,34,0.1279826464208243,3,255,order>family>stage,order+family+stage,10949,FALSE,246,241,291
10,0.2899912997093772,0.2996794871794872,0.12,0.18198807109050516,0.11997126436781609,0.1995389523629951,0.886023837552532,0.07809110629067245,28,0.18872017353579176,1,276,stage>phylum>class,stage+class+phylum,10586,FALSE,247,242,307
10,0.28917834413315047,0.25098039215686274,0.07692307692307693,0.39376013692190165,0.3205128205128205,0.30377818147509217,0.5145830456009796,0.45336225596529284,19,0.09544468546637744,2,21,family>def>phylum,def+family+phylum,13958,FALSE,248,243,235
10,0.28912002599664005,0.2791666666666667,0.125,0.14821507150715071,0.10132013201320132,0.15516260776624988,0.9491061141154398,0.04772234273318872,28,0.21908893709327548,0,249,order>family>phylum,order+family+phylum,12526,FALSE,249,244,317
10,0.28859469241104824,0.30081300813008127,0.1388888888888889,0.4014648314648315,0.35185185185185186,0.2954968960172243,0.8773263865896578,0.17787418655097614,33,0.1193058568329718,3,290,family>unit>phylum,unit+family+phylum,10943,FALSE,250,245,244
10,0.2885619312140116,0.2761904761904762,0.12,0.4837912087912088,0.3685897435897436,0.32410257971361184,0.4856731947313009,0.5032537960954447,21,0.11279826464208242,0,54,stage>order>def,def+order+stage,11827,FALSE,251,246,210
10,0.28842398873245356,0.23669467787114845,0.07692307692307693,0.32123917748917746,0.18601190476190477,0.2641433396186345,0.5498767042777086,0.42733188720173537,23,0.10412147505422993,1,17,family>class>def,def+family+class,13731,FALSE,252,247,265
10,0.2880017071243757,0.21025641025641026,0.12,0.5442222222222222,0.5,0.3325481375975406,0.4561108413346577,0.5704989154013015,20,0.10845986984815618,0,51,order>def>stage,def+order+stage,11827,FALSE,253,248,202
10,0.28718145532134054,0.24525745257452575,0.06666666666666667,0.5496242263483643,0.45833333333333337,0.3419401380289812,0.5510591668812616,0.47288503253796094,21,0.06290672451193059,0,53,stage>def>order,def+order+stage,11827,FALSE,254,249,190
10,0.28615037935124016,0.27884615384615385,0.12,0.17224025974025975,0.11607142857142858,0.1603885185212221,0.9463773559455052,0.052060737527114966,27,0.24295010845986983,1,251,phylum>family>order,order+family+phylum,12526,FALSE,255,250,314
10,0.2855615002724041,0.25098039215686274,0.12,0.41058823529411764,0.35416666666666663,0.3156629421136538,0.5110235887976203,0.455531453362256,23,0.11062906724511931,0,13,class>def>family,def+family+class,13731,FALSE,256,251,219
10,0.2838000930203226,0.28205128205128205,0.08,0.6116829004329004,0.6375,0.36655142704842175,0.49671966197360745,0.4945770065075922,27,0.08676789587852494,2,46,order>phylum>def,def+order+phylum,13404,FALSE,257,252,169
10,0.2822967146833718,0.22759103641456582,0,0.4681183650598943,0.37059386973180075,0.29928926338891276,0.46379822385489533,0.5683297180043384,17,0.08676789587852494,1,20,def>phylum>family,def+family+phylum,13958,FALSE,258,253,238
10,0.28097800971545595,0.26121794871794873,0.14285714285714285,0.46170883125688617,0.2963386727688787,0.30715980846718566,0.7997289219627813,0.23427331887201736,30,0.05856832971800434,3,314,order>unit>phylum,unit+order+phylum,10389,FALSE,259,254,231
10,0.280669855809741,0.24953095684803003,0.1388888888888889,0.37457352171637887,0.31788461538461543,0.2600969658019977,0.7640848744751184,0.24295010845986983,35,0.10629067245119306,2,283,class>family>unit,unit+family+class,10716,FALSE,260,255,267
10,0.2798530655539264,0.2153846153846154,0.09523809523809523,0.47559523809523807,0.4226190476190476,0.3220670609684514,0.4760515509518379,0.5119305856832972,24,0.10412147505422993,0,48,phylum>order>def,def+order+phylum,13404,FALSE,261,256,214
10,0.2758260108295976,0.2728937728937729,0.1388888888888889,0.4086468575284365,0.35416666666666663,0.2998271473529984,0.7881164637211983,0.24295010845986983,34,0.08676789587852494,2,291,phylum>family>unit,unit+family+phylum,10943,FALSE,262,257,237
10,0.2756886403091568,0.2761904761904762,0.1111111111111111,0.10699302871131933,0.08571133167907362,0.12339490797892318,0.9568109602815486,0.039045553145336226,25,0.2017353579175705,1,244,family>order>class,order+family+class,12299,FALSE,263,258,330
10,0.2739862878234471,0.3076923076923077,0.04,0.6213249834456731,0.6190476190476191,0.3570828800944383,0.468081714236664,0.5357917570498916,24,0.06290672451193059,1,8,class>phylum>def,def+class+phylum,13386,FALSE,264,259,177
10,0.2716312742733116,0.2264957264957265,0.08,0.458501221001221,0.41836734693877553,0.3115009987988848,0.46547129596053555,0.5227765726681128,24,0.10629067245119306,1,31,class>def>order,def+order+class,13177,FALSE,265,260,224
10,0.2715006367775378,0.27521008403361347,0.1388888888888889,0.44532045257374203,0.4,0.315006653333001,0.7969792272130866,0.2603036876355748,31,0.06941431670281996,2,294,unit>phylum>family,unit+family+phylum,10943,FALSE,266,261,222
10,0.2710526037807243,0.2664992826398852,0,0.49507575757575756,0.3977272727272727,0.2950747391400619,0.474419702965614,0.5401301518438177,19,0.09544468546637744,2,9,def>class>phylum,def+class+phylum,13386,FALSE,267,262,245
10,0.27041728811599686,0.2770034843205575,0.12,0.17099265061187674,0.15182039303261108,0.19274465637022825,0.9829188034188034,0.021691973969631236,21,0.1540130151843818,2,238,order>phylum>class,order+class+phylum,11954,FALSE,268,263,308
10,0.26918710661250117,0.2579365079365079,0.16,0.13677401049794297,0.09130727762803234,0.16361885661798195,0.9665331825037707,0.04121475054229935,26,0.21691973969631237,2,101,phylum>class>family,family+class+phylum,12508,FALSE,269,264,313
10,0.26816368423542025,0.25678733031674206,0.04,0.5194031934249326,0.5,0.33435218826228763,0.4749916395576367,0.5249457700650759,22,0.05639913232104121,1,12,phylum>def>class,def+class+phylum,13386,FALSE,270,265,196
10,0.2662146605984483,0.2648809523809524,0.14634146341463414,0.47868320276215015,0.4105263157894737,0.3015741831549678,0.7725190735456159,0.25379609544468545,31,0.07158351409978309,2,310,order>unit>family,unit+order+family,10734,FALSE,271,266,236
10,0.26587330141562565,0.23443223443223443,0.1388888888888889,0.3887743981165034,0.35858585858585856,0.27902830324888717,0.794631785797496,0.24078091106290672,32,0.0824295010845987,1,284,class>unit>family,unit+family+class,10716,FALSE,272,267,260
10,0.26513918975970624,0.26172607879924953,0.1388888888888889,0.47295426065162904,0.5116959064327485,0.3118070770308248,0.7815851617695233,0.25813449023861174,31,0.06290672451193059,1,287,unit>class>family,unit+family+class,10716,FALSE,273,268,223
10,0.26457560835466143,0.25678733031674206,0.08,0.5610964912280701,0.55,0.3378523287769954,0.4387891845919106,0.544468546637744,19,0.09761388286334056,1,25,def>family>stage,def+family+stage,12381,FALSE,274,269,193
10,0.26337142611891534,0.22875816993464052,0,0.3504970519676402,0.16783216783216784,0.22138319227631542,0.4370446173466259,0.5531453362255966,19,0.11279826464208242,0,80,def>unit>order,def+unit+order,11612,FALSE,275,270,289
10,0.2625316523107054,0.17986425339366516,0.12,0.49336580086580084,0.46590909090909094,0.31522288045983,0.48671596305814385,0.48590021691973967,23,0.09544468546637744,1,22,family>phylum>def,def+family+phylum,13958,FALSE,276,271,220
10,0.26175679302365096,0.23076923076923078,0.14285714285714285,0.46825115283267454,0.35,0.30505198032643716,0.7861186061666693,0.22559652928416485,33,0.05422993492407809,3,315,phylum>order>unit,unit+order+phylum,10389,FALSE,277,272,233
10,0.26112962145458557,0.2153846153846154,0.08,0.3010401735945214,0.29166666666666663,0.24306911010742294,0.8999420225876467,0.11279826464208242,37,0.09978308026030369,1,254,family>stage>order,order+family+stage,10949,FALSE,278,273,272
10,0.2607833730114935,0.2264957264957265,0,0.4759431744725862,0.3874458874458874,0.2850749178274984,0.4548209096021148,0.5661605206073753,18,0.07158351409978309,2,38,def>order>family,def+order+family,13749,FALSE,279,274,255
10,0.26072093815637576,0.2323529411764706,0,0.465586362954784,0.4736842105263158,0.2901534041509255,0.44720728992034586,0.561822125813449,17,0.0824295010845987,1,19,def>family>phylum,def+family+phylum,13958,FALSE,280,275,250
10,0.2589426365918475,0.20975609756097563,0.07692307692307693,0.23601222778887718,0.16692773600668337,0.2158040589088733,0.8838460250892102,0.11062906724511931,34,0.12581344902386118,4,106,family>stage>class,family+stage+class,10931,FALSE,281,276,296
10,0.25863735825787476,0.2582417582417582,0.1388888888888889,0.4165786662168241,0.3899331662489557,0.281728539238424,0.7717675910889684,0.24295010845986983,32,0.08676789587852494,3,292,phylum>unit>family,unit+family+phylum,10943,FALSE,282,277,258
10,0.258507239293466,0.20416666666666666,0.125,0.27958638583638584,0.26339285714285715,0.24023442272719248,0.911789010288293,0.09761388286334056,34,0.08459869848156182,0,262,order>stage>class,order+stage+class,10377,FALSE,283,278,274
10,0.2582367805158336,0.23488562091503268,0.07692307692307693,0.4319308335953604,0.36879432624113473,0.2938434697730114,0.47221434702711607,0.5032537960954447,19,0.1019522776572668,1,27,family>def>stage,def+family+stage,12381,FALSE,284,279,247
10,0.25701977776726703,0.24099883855981416,0.12,0.15862169628616996,0.1145868933697881,0.16808142576132157,0.9574884670566163,0.0455531453362256,22,0.19088937093275488,1,250,order>phylum>family,order+family+phylum,12526,FALSE,285,280,312
10,0.25652435695979453,0.22759103641456582,0.1111111111111111,0.2863034188034188,0.2108974358974359,0.25870277257589375,0.4767238557712015,0.4945770065075922,20,0.08459869848156182,1,23,phylum>def>family,def+family+phylum,13958,FALSE,286,281,269
10,0.2555693001403188,0.2677845528455285,0.058823529411764705,0.5947979797979798,0.5444444444444445,0.33652754532660656,0.43905864834989655,0.5856832971800434,20,0.0455531453362256,1,65,stage>def>phylum,def+stage+phylum,12036,FALSE,287,282,194
10,0.25528860562361283,0.2153846153846154,0.12,0.2922013888888889,0.245,0.24103582116384759,0.8784277734858796,0.11279826464208242,33,0.13882863340563992,1,259,class>order>stage,order+stage+class,10377,FALSE,288,283,273
10,0.2546370963644995,0.1975609756097561,0.08,0.2802891708589325,0.26785714285714285,0.23563822012313795,0.8866854713117267,0.09978308026030369,36,0.11496746203904555,4,258,stage>order>family,order+family+stage,10949,FALSE,289,284,277
10,0.25333577095628745,0.22916666666666669,0.08,0.6927994227994227,0.7222222222222222,0.3584763357755919,0.4479245151468968,0.5574837310195228,23,0.04772234273318872,1,49,def>order>stage,def+order+stage,11827,FALSE,290,285,175
10,0.25295161716969466,0.24695121951219512,0.1388888888888889,0.3847265122265122,0.29166666666666663,0.267188074650379,0.774479680928031,0.21691973969631237,36,0.08026030368763558,1,307,family>order>unit,unit+order+family,10734,FALSE,291,286,264
10,0.251638927866331,0.2225609756097561,0.11764705882352941,0.22480355131517923,0.2426470588235294,0.21407594618487752,0.9136262606355863,0.06073752711496746,31,0.1475054229934924,3,271,class>phylum>stage,stage+class+phylum,10586,FALSE,292,287,300
10,0.25058517315619183,0.21718931475029035,0.04,0.5896426490176491,0.5833333333333333,0.32720283904042363,0.435427316267345,0.579175704989154,23,0.03036876355748373,1,11,phylum>class>def,def+class+phylum,13386,FALSE,293,288,206
10,0.24652259202617882,0.2509920634920635,0.12,0.11974296536796536,0.08876971243042671,0.1454015150457572,0.967534188034188,0.039045553145336226,24,0.21258134490238612,4,239,phylum>class>order,order+class+phylum,11954,FALSE,294,289,325
10,0.24563092479017873,0.17216117216117216,0,0.616991341991342,0.6746031746031746,0.32065089870199326,0.4058322524757245,0.613882863340564,23,0.028199566160520606,2,58,def>stage>class,def+stage+class,11809,FALSE,295,290,216
10,0.24513092479017873,0.21805555555555556,0,0.5974206349206349,0.6160714285714286,0.3323904151346471,0.42761078965670074,0.596529284164859,21,0.06073752711496746,2,57,def>class>stage,def+stage+class,11809,FALSE,296,291,204
10,0.24480774661334204,0.2153846153846154,0.12,0.29523841354723707,0.26136363636363635,0.23157639866935217,0.8280819375905459,0.1540130151843818,37,0.11062906724511931,0,266,order>stage>phylum,order+stage+phylum,10604,FALSE,297,292,279
10,0.24478337301149353,0.2153846153846154,0.07692307692307693,0.5309516101182767,0.5,0.3088198330545112,0.451027587270055,0.5704989154013015,19,0.05856832971800434,1,37,def>family>order,def+order+family,13749,FALSE,298,293,230
10,0.24385314701240096,0.20634920634920634,0.04,0.6246886446886447,0.6857142857142857,0.3244141954953339,0.4335458970329846,0.5553145336225597,23,0.03470715835140998,1,7,class>def>phylum,def+class+phylum,13386,FALSE,299,294,208
10,0.24384549517117668,0.2347560975609756,0,0.5414529914529914,0.4722222222222222,0.2972458896602119,0.4118167079214425,0.5813449023861171,19,0.05639913232104121,1,43,def>order>phylum,def+order+phylum,13404,FALSE,300,295,241
10,0.24349841024589947,0.22875816993464052,0,0.30184937611408197,0.23796791443850268,0.21990907571193397,0.43377394484998505,0.5531453362255966,20,0.09544468546637744,1,79,def>order>unit,def+unit+order,11612,FALSE,301,296,292
10,0.2432185776124083,0.2330316742081448,0.1388888888888889,0.40156692592919246,0.4,0.26361502488198096,0.8190283878404395,0.24078091106290672,35,0.06941431670281996,3,293,unit>family>phylum,unit+family+phylum,10943,FALSE,302,297,266
10,0.24200432780992323,0.18953252032520326,0.06666666666666667,0.5480555555555555,0.45833333333333337,0.29590467013788246,0.5033259863044655,0.5054229934924078,22,0.06290672451193059,2,29,stage>def>family,def+family+stage,12381,FALSE,303,298,243
10,0.24050547435985026,0.20416666666666666,0.08,0.22605489417989416,0.1931216931216931,0.2178424971457649,0.8800432991207741,0.10412147505422993,36,0.10412147505422993,3,103,class>family>stage,family+stage+class,10931,FALSE,304,299,293
10,0.24042112016789205,0.2153846153846154,0.08823529411764706,0.2753328109182715,0.275,0.22416175236037883,0.83221430585993,0.13232104121475055,36,0.11496746203904555,1,263,stage>class>order,order+stage+class,10377,FALSE,305,300,287
10,0.24039347859218735,0.23570261437908496,0,0.573163295038295,0.5357142857142857,0.3114011479856018,0.4197807242972236,0.5856832971800434,18,0.0368763557483731,1,10,def>phylum>class,def+class+phylum,13386,FALSE,306,301,225
10,0.23718895300459145,0.2264957264957265,0.12,0.21560886591510584,0.20136476426799008,0.2013810131583285,0.8611261861842924,0.09544468546637744,28,0.13665943600867678,4,273,phylum>class>stage,stage+class+phylum,10586,FALSE,307,302,305
10,0.23614611285414727,0.23443223443223443,0.125,0.13189165409753645,0.09104938271604937,0.13806009409614742,0.9514340273945726,0.0455531453362256,26,0.175704989154013,4,243,family>class>order,order+family+class,12299,FALSE,308,303,327
10,0.2346413777518512,0.21414634146341466,0.125,0.1703903370472445,0.1451048951048951,0.17026771524571085,0.9582330316742081,0.028199566160520606,27,0.14316702819956617,2,236,class>phylum>order,order+class+phylum,11954,FALSE,309,304,310
10,0.23189612818235486,0.19478319783197834,0,0.5757142857142857,0.6111111111111112,0.3055086360570718,0.4322807628367169,0.5748373101952278,23,0.0455531453362256,2,73,def>family>unit,def+unit+family,12166,FALSE,310,305,232
10,0.23150181135618725,0.15331196581196582,0.12,0.3211203128594433,0.3675,0.24621855100311094,0.8358574170130841,0.1540130151843818,37,0.05856832971800434,3,267,phylum>order>stage,order+stage+phylum,10604,FALSE,311,306,270
10,0.23004826896362046,0.20634920634920634,0,0.5968131868131868,0.6904761904761905,0.31766913398492347,0.3977788341102545,0.5900216919739696,21,0.039045553145336226,1,63,phylum>def>stage,def+stage+phylum,12036,FALSE,312,307,217
10,0.2300353888897648,0.2153846153846154,0.08,0.3737912771608424,0.3833333333333333,0.235994261935207,0.8913968534255479,0.09544468546637744,37,0.11713665943600868,1,113,stage>family>phylum,family+stage+phylum,11158,FALSE,313,308,276
10,0.22911831974816194,0.24099883855981416,0,0.6078846153846154,0.6458333333333333,0.3217670033882062,0.3733586581599494,0.6008676789587852,21,0.0455531453362256,0,64,phylum>stage>def,def+stage+phylum,12036,FALSE,314,309,215
10,0.22843610852721324,0.2264957264957265,0.12,0.14084037362913876,0.1052010044004674,0.15280105342552702,0.958036450477627,0.04338394793926247,27,0.15835140997830802,3,248,family>phylum>order,order+family+phylum,12526,FALSE,315,310,320
10,0.22826913617229255,0.17216117216117216,0.08333333333333333,0.319496336996337,0.33241758241758246,0.23454310888273153,0.8268297342701934,0.15184381778741865,39,0.08459869848156182,2,269,stage>order>phylum,order+stage+phylum,10604,FALSE,316,311,278
10,0.22633932885224134,0.15331196581196582,0.07692307692307693,0.3463805930911194,0.3114035087719298,0.25975326271601923,0.42748271591313197,0.5466377440347071,21,0.0824295010845987,3,52,order>stage>def,def+order+stage,11827,FALSE,317,312,268
10,0.22599682224359413,0.20416666666666666,0.08,0.22956898121371805,0.1876653439153439,0.21057733429801107,0.9031043850936247,0.09544468546637744,34,0.08459869848156182,3,105,family>class>stage,family+stage+class,10931,FALSE,318,313,302
10,0.22551470632030174,0.18060394889663184,0.07692307692307693,0.5975974025974026,0.6190476190476191,0.31114585956400853,0.4628514556541816,0.5292841648590022,23,0.05856832971800434,2,28,family>stage>def,def+family+stage,12381,FALSE,319,314,227
10,0.2231962045606235,0.20833333333333334,0.12,0.14330900520380416,0.09375,0.1497747662555096,0.9500984316178004,0.04121475054229935,25,0.1561822125813449,3,99,family>class>phylum,family+class+phylum,12508,FALSE,320,315,324
10,0.22057687227486367,0.21955128205128205,0.08823529411764706,0.30111479038203176,0.27884615384615385,0.23037267202937006,0.8443146434308557,0.1561822125813449,38,0.1019522776572668,2,114,stage>phylum>family,family+stage+phylum,11158,FALSE,321,316,281
10,0.2186727594102056,0.20697831978319783,0,0.5426031746031746,0.5277777777777778,0.29914104448925966,0.4043996694362548,0.5986984815618221,22,0.05422993492407809,1,66,stage>phylum>def,def+stage+phylum,12036,FALSE,322,317,239
10,0.2186540414790056,0.2153846153846154,0.08,0.2636919221129747,0.2417004048582996,0.2249393853725658,0.8621831782118726,0.1279826464208243,37,0.09761388286334056,3,111,phylum>family>stage,family+stage+phylum,11158,FALSE,323,318,286
10,0.2176967020704467,0.20416666666666666,0.1111111111111111,0.2646633408219902,0.26785714285714285,0.21438147837390342,0.813686869244258,0.15835140997830802,36,0.1019522776572668,0,265,order>phylum>stage,order+stage+phylum,10604,FALSE,324,319,299
10,0.21446255975811213,0.19523809523809524,0.08823529411764706,0.2788528554778555,0.2520847902097902,0.21654615925096865,0.9009524089811034,0.09327548806941431,41,0.10412147505422993,2,110,family>stage>phylum,family+stage+phylum,11158,FALSE,325,320,295
10,0.21429797860357402,0.18536585365853658,0.1111111111111111,0.2916109475320002,0.30672105672105676,0.22666195572374062,0.8270256532882071,0.14316702819956617,33,0.07809110629067245,3,261,order>class>stage,order+stage+class,10377,FALSE,326,321,284
10,0.21131423876617564,0.2153846153846154,0.08,0.2879857245928675,0.2718253968253968,0.22059399085766035,0.8741696648640694,0.10412147505422993,36,0.10629067245119306,5,253,family>order>stage,order+family+stage,10949,FALSE,327,322,290
10,0.2082975914568454,0.17216117216117216,0,0.5161624649859944,0.5357142857142857,0.2803538766350818,0.3124246894505144,0.6377440347071583,17,0.11062906724511931,0,62,def>stage>phylum,def+stage+phylum,12036,FALSE,328,323,259
10,0.20755194685754227,0.18536585365853658,0.09722222222222222,0.2906284888357257,0.2734375,0.2260702707004197,0.8257572257170536,0.1279826464208243,39,0.0824295010845987,2,264,stage>order>class,order+stage+class,10377,FALSE,329,324,285
10,0.2055588471786463,0.20975609756097563,0.058823529411764705,0.31979461641115775,0.2638888888888889,0.22879278596271724,0.8570863521143292,0.11279826464208242,38,0.0824295010845987,3,107,stage>class>family,family+stage+class,10931,FALSE,330,325,282
10,0.20535314701240096,0.18551587301587302,0,0.6083333333333333,0.6333333333333333,0.2931329588301623,0.3579076208344501,0.6529284164859002,19,0.04338394793926247,1,61,def>phylum>stage,def+stage+phylum,12036,FALSE,331,326,249
10,0.20348913974595467,0.1975609756097561,0.12,0.278005698005698,0.32467948717948714,0.21456293827232564,0.8033894529669279,0.14099783080260303,36,0.11713665943600868,2,268,phylum>stage>order,order+stage+phylum,10604,FALSE,332,327,298
10,0.19788024728340367,0.19246031746031744,0.08,0.26879490392648286,0.275,0.2056304637111852,0.869084813162288,0.10629067245119306,38,0.10845986984815618,5,256,order>stage>family,order+family+stage,10949,FALSE,333,328,303
10,0.19443365075861488,0.19523809523809524,0.08333333333333333,0.3195352564102564,0.2928571428571428,0.2233053447932924,0.8631467943024614,0.12364425162689804,38,0.06941431670281996,1,260,class>stage>order,order+stage+class,10377,FALSE,334,329,288
10,0.18423409151027514,0.18536585365853658,0.07692307692307693,0.31502597756274225,0.27976190476190477,0.20294967062167454,0.816358532906596,0.11279826464208242,37,0.11713665943600868,3,112,phylum>stage>family,family+stage+phylum,11158,FALSE,335,330,304
10,0.1770588699519833,0.19523809523809524,0.08,0.2855862011200886,0.2353635335252982,0.20010014039264992,0.7741874438330679,0.16919739696312364,37,0.06941431670281996,4,257,stage>family>order,order+family+stage,10949,FALSE,336,331,306
10,0.9958333333333333,1,0.9583333333333334,0.06409638554216868,0.05301204819277108,0.11754259449902167,0.9958333333333333,0.08459869848156182,2,0.9002169197396963,0,146,def>stage>name,name+def+stage,10656,TRUE,2,NA,NA
10,0.9958333333333333,1,0.9583333333333334,0.06333333333333334,0.05238095238095238,0.11625540364188686,0.9958333333333333,0.06724511930585683,2,0.911062906724512,0,5,unit>def>name,name+def+unit,10441,TRUE,2,NA,NA
10,0.9933333333333333,1,0.9333333333333333,0.06333333333333334,0.053571428571428575,0.11624608397739478,0.9933333333333333,0.06724511930585683,2,0.911062906724512,0,143,phylum>def>name,name+def+phylum,12233,TRUE,5,NA,NA
10,0.9958333333333333,1,0.9583333333333334,0.062004662004662,0.05128205128205128,0.11400827479357709,0.9958333333333333,0.049891540130151846,2,0.93058568329718,0,145,def>name>stage,name+def+stage,10656,TRUE,2,NA,NA
10,1,1,1,0.06180555555555555,0.05208333333333333,0.1137170487823554,1,0.04121475054229935,2,0.9370932754880694,0,149,stage>def>name,name+def+stage,10656,TRUE,1,NA,NA
